Application Name,Application ID,Source,Destination,Packet ID,Segment ID,Packet or Segment Start Time(ms),Packet or Segment End Time(ms),Packet or Segment size(Bytes),Latency(Microseconds),Jitter(Microseconds),Throughput(Mbps),
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,166,0,3300.000000,3300.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,167,0,3320.000000,3320.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,168,0,3340.000000,3340.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,169,0,3360.000000,3360.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,170,0,3380.000000,3380.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,171,0,3400.000000,3400.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,172,0,3420.000000,3420.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,173,0,3440.000000,3440.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,174,0,3460.000000,3460.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,175,0,3480.000000,3480.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,176,0,3500.000000,3500.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,177,0,3520.000000,3520.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,178,0,3540.000000,3540.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,179,0,3560.000000,3560.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,180,0,3580.000000,3580.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,181,0,3600.000000,3600.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,182,0,3620.000000,3620.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,183,0,3640.000000,3640.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,184,0,3660.000000,3660.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,185,0,3680.000000,3680.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,186,0,3700.000000,3700.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,187,0,3720.000000,3720.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,188,0,3740.000000,3740.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,189,0,3760.000000,3760.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,190,0,3780.000000,3780.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,191,0,3800.000000,3800.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,192,0,3820.000000,3820.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,193,0,3840.000000,3840.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,194,0,3860.000000,3860.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,195,0,3880.000000,3880.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,196,0,3900.000000,3900.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,197,0,3920.000000,3920.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,198,0,3940.000000,3940.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,199,0,3960.000000,3960.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,200,0,3980.000000,3980.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,201,0,4000.000000,4000.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,202,0,4020.000000,4020.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,203,0,4040.000000,4040.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,204,0,4060.000000,4060.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,205,0,4080.000000,4080.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,206,0,4100.000000,4100.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,207,0,4120.000000,4120.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,208,0,4140.000000,4140.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,209,0,4160.000000,4160.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,210,0,4180.000000,4180.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,211,0,4200.000000,4200.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,212,0,4220.000000,4220.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,213,0,4240.000000,4240.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,214,0,4260.000000,4260.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,215,0,4280.000000,4280.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,216,0,4300.000000,4300.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,217,0,4320.000000,4320.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,218,0,4340.000000,4340.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,219,0,4360.000000,4360.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,220,0,4380.000000,4380.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,221,0,4400.000000,4400.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,222,0,4420.000000,4420.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,223,0,4440.000000,4440.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,224,0,4460.000000,4460.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,225,0,4480.000000,4480.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,226,0,4500.000000,4500.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,227,0,4520.000000,4520.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,228,0,4540.000000,4540.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,229,0,4560.000000,4560.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,230,0,4580.000000,4580.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,231,0,4600.000000,4600.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,232,0,4620.000000,4620.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,233,0,4640.000000,4640.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,234,0,4660.000000,4660.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,235,0,4680.000000,4680.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,236,0,4700.000000,4700.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,237,0,4720.000000,4720.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,238,0,4740.000000,4740.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,239,0,4760.000000,4760.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,240,0,4780.000000,4780.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,241,0,4800.000000,4800.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,242,0,4820.000000,4820.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,243,0,4840.000000,4840.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,244,0,4860.000000,4860.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,245,0,4880.000000,4880.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,246,0,4900.000000,4900.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,247,0,4920.000000,4920.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,248,0,4940.000000,4940.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,249,0,4960.000000,4960.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,250,0,4980.000000,4980.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,251,0,5000.000000,5000.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,252,0,5020.000000,5020.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,253,0,5040.000000,5040.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,254,0,5060.000000,5060.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,255,0,5080.000000,5080.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,256,0,5100.000000,5100.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,257,0,5120.000000,5120.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,258,0,5140.000000,5140.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,259,0,5160.000000,5160.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,260,0,5180.000000,5180.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,261,0,5200.000000,5200.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,262,0,5220.000000,5220.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,263,0,5240.000000,5240.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,264,0,5260.000000,5260.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,265,0,5280.000000,5280.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,266,0,5300.000000,5300.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,267,0,5320.000000,5320.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,268,0,5340.000000,5340.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,269,0,5360.000000,5360.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,270,0,5380.000000,5380.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,271,0,5400.000000,5400.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,272,0,5420.000000,5420.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,273,0,5440.000000,5440.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,274,0,5460.000000,5460.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,275,0,5480.000000,5480.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,276,0,5500.000000,5500.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,277,0,5520.000000,5520.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,278,0,5540.000000,5540.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,279,0,5560.000000,5560.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,280,0,5580.000000,5580.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,281,0,5600.000000,5600.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,282,0,5620.000000,5620.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,283,0,5640.000000,5640.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,284,0,5660.000000,5660.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,285,0,5680.000000,5680.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,286,0,5700.000000,5700.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,287,0,5720.000000,5720.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,288,0,5740.000000,5740.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,289,0,5760.000000,5760.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,290,0,5780.000000,5780.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,291,0,5800.000000,5800.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,292,0,5820.000000,5820.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,293,0,5840.000000,5840.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,294,0,5860.000000,5860.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,295,0,5880.000000,5880.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,296,0,5900.000000,5900.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,297,0,5920.000000,5920.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,298,0,5940.000000,5940.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,299,0,5960.000000,5960.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,300,0,5980.000000,5980.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,301,0,6000.000000,6000.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,302,0,6020.000000,6020.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,303,0,6040.000000,6040.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,304,0,6060.000000,6060.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,305,0,6080.000000,6080.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,306,0,6100.000000,6100.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,307,0,6120.000000,6120.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,308,0,6140.000000,6140.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,309,0,6160.000000,6160.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,310,0,6180.000000,6180.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,311,0,6200.000000,6200.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,312,0,6220.000000,6220.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,313,0,6240.000000,6240.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,314,0,6260.000000,6260.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,315,0,6280.000000,6280.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,316,0,6300.000000,6300.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,317,0,6320.000000,6320.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,318,0,6340.000000,6340.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,319,0,6360.000000,6360.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,320,0,6380.000000,6380.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,321,0,6400.000000,6400.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,322,0,6420.000000,6420.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,323,0,6440.000000,6440.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,324,0,6460.000000,6460.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,325,0,6480.000000,6480.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,326,0,6500.000000,6500.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,327,0,6520.000000,6520.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,328,0,6540.000000,6540.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,329,0,6560.000000,6560.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,330,0,6580.000000,6580.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,331,0,6600.000000,6600.046160,160.000000,46.160000,0.000000,-1,
App1_VOICE,1,WIRED_NODE_2,WIRED_NODE_5,332,0,6620.000000,6620.046160,160.000000,46.160000,0.000000,-1,
